area,tag_number,description,equipment_type_id,manufacturer,model,serial_number,installation_date,operational_unit,photo,status,criticality
1,"4""-BV-131",BV UNLOADING MT BAY 2 ARM 2,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-BV-180",BV UNLOADING MT BAY 1 ARM 3,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-BV-181",BV UNLOADING MT BAY 2 ARM 3,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-BV-160",BV DISHCARGE HDR UNLOADING MT P610 P310,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-BV-103",BV UNLOADING MT BAY 3 ARM 1,1,0,0,,,,,active,medium
1,"4""-BV-132",BV UNLOADING MT BAY 3 ARM 2,1,0,0,,,,,active,medium
1,"4""-BV-182",BV UNLOADING MT BAY 3 ARM 3,1,0,0,,,,,active,medium
1,LT-TGL-610,LT SUCTION UNLOADING MT P610,1,ROSEMOUNT,5031,,,,,active,medium
1,PSV-TGL-600B,PSV UNLOADING MT HEADER P610,1,BROADY VALVE,Balanced ,,,,,active,medium
1,MOV-TGL-611,MOV SUCTION UNLOADING MT P610,1,ROTORK,IQ3,,,,,active,medium
1,MOV-TGL-612,MOV DISCHARGE UNLOADING MT TANK 600,1,ROTORK,IQ3,,,,,active,medium
1,MOV-TGL-613,MOV DISCHARGE UNLOADING MT TANK 200A/B,1,ROTORK,IQ3,,,,,active,medium
1,LT-TGL-330,LT SUCTION UNLOADING MT P330,1,ROSEMOUNT,5031,,,,,active,medium
1,PSV-TGL-331,PSV UNLOADING MT HEADER P330,1,BROADY VALVE,Balanced ,,,,,active,medium
1,MOV-TGL-331,MOV SUCTION UNLOADING MT P330,1,ROTORK,IQ3,,,,,active,medium
1,MOV-TGL-332,MOV DISCHARGE UNLOADING MT TANK 100A/B,1,ROTORK,IQ3,,,,,active,medium
1,MOV-TGL-333,MOV DISCHARGE UNLOADING MT TANK 300,1,ROTORK,IQ3,,,,,active,medium
1,MCP-TGL-005,OUTDOOR MCP 1,1,KIDDE Fire Systems Station,KIDDE - K-84-11,,,,,active,medium
1,LG-41,AIR TERMINAL UNLOADING MT PUMP SHELTER 1,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-42,AIR TERMINAL UNLOADING MT PUMP SHELTER 2,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-43,AIR TERMINAL UNLOADING MT PUMP SHELTER 3,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-44,AIR TERMINAL UNLOADING MT PUMP SHELTER 4,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-45,AIR TERMINAL UNLOADING MT PUMP SHELTER 5,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-46,AIR TERMINAL UNLOADING MT PUMP SHELTER 6,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,ER-36,EARTH ROD INSP BOX MT PUMP SHELTER 1,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-37,EARTH ROD INSP BOX MT PUMP SHELTER 2,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-38,EARTH ROD INSP BOX MT PUMP SHELTER 3,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-39,EARTH ROD INSP BOX MT PUMP SHELTER 4,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,EM-003,GROUNDING MESH UNLOADING MT PUMP SHELTER,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,BCU-TGL-001,BCU BAY 1,1,0,0,,,,,active,medium
1,"4""-BV-044",GV BAY 1 ARM 1,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-PRE-051",LINE BAY 1 ARM 1,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,SDV-TGL-130A,SDV BAY 1 ARM 1,1,ROTORK,CP/S-045-180A/DA,,,,,active,medium
1,PSV-TGL-130A,PSV SDV BAY 1 ARM 1,1,IMI BOPP & REUTHER ,Covensional ,,,,,active,medium
1,"4""-STR-130A",STRAINER BAY 1 ARM 1,1,FMC Technologies,E -40A-40-B-0-0-00 ,,,,,active,medium
1,PDIT-TGL-130A,PDT STRAINER BAY 1 ARM 1,1,Siemen,7MF4433-1GA02-1PC6-Z,,,,,active,medium
1,FT-TGL-130A,FT BAY 1 ARM 1,1,FMC Technologies,G LSJ-H GENESIS METE,,,,,active,medium
1,TIT-TGL-130A,TT BAY 1 ARM 1,1,SIEMENT,SITRANS TS500,,,,,active,medium
1,PIT-TGL-130A,PT BAY 1 ARM 1,1,SIEMEN,Pressure Transmiter ,,,,,active,medium
1,DCV-TGL-130A,DCV BAY 1 ARM 1,1,Technip FMC,210 Digital ,,,,,active,medium
1,"4""-VR-335",LINE VAPOR BAY 1,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,FA-BAY-001,FLAME ARRESTOR VR BAY 1,1,KSPC Tank Tech,KFD,,,,,active,medium
1,"4""-CKV-031",CHECK VALVE VR BAY 1,1,KITZ,API 600 / API 6D - A,,,,,active,medium
1,"4""-BV-034",BV HEADER VENT STACK BAY 1,1,FMC Technologies,ASTMA 216 WCB,,,,,active,medium
1,"1""-DC-120A",LINE CLOSED DRAIN BAY 1 ARM 1,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-BV-029",GV BAY 1 ARM 2.1,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-PRE-052",LINE BAY 1 ARM 2.1,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,SDV-TGL-130B,SDV BAY 1 ARM 2.1,1,ROTORK,CP/S-045-180A/DA,,,,,active,medium
1,PSV-TGL-130B,PSV SDV BAY 1 ARM 2.1,1,IMI BOPP & REUTHER ,Covensional ,,,,,active,medium
1,"4""-STR-130B",STRAINER BAY 1 ARM 2.1,1,FMC Technologies,E -40A-40-B-0-0-00 ,,,,,active,medium
1,PDIT-TGL-130B,PDT STRAINER BAY 1 ARM 2.1,1,Siemen,7MF4433-1GA02-1PC6-Z,,,,,active,medium
1,FT-TGL-130B,FT BAY 1 ARM 2.1,1,FMC Technologies,G LSJ-H GENESIS METE,,,,,active,medium
1,TIT-TGL-130B,TT BAY 1 ARM 2.1,1,SIEMENT,SITRANS TS500,,,,,active,medium
1,PIT-TGL-130B,PT BAY 1 ARM 2.1,1,SIEMEN,Pressure Transmiter ,,,,,active,medium
1,DCV-TGL-130B,DCV BAY 1 ARM 2.1,1,Technip FMC,210 Digital ,,,,,active,medium
1,"4""-CKV-032",CHECK VALVE BAY 1 ARM 2.1,1,KITZ,API 600 / API 6D - A,,,,,active,medium
1,"4""-BV-116",GV BAY 1 ARM 2.2,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-PER-183",LINE BAY 1 ARM 2.2,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,SDV-TGL-350,SDV BAY 1 ARM 2.2,1,ROTORK,CP/S-045-180A/DA,,,,,active,medium
1,PSV-TGL-350,PSV SDV BAY 1 ARM 2.2,1,IMI BOPP & REUTHER ,Covensional ,,,,,active,medium
1,"4""-STR-350",STRAINER BAY 1 ARM 2.2,1,FMC Technologies,E -40A-40-B-0-0-00 ,,,,,active,medium
1,PDIT-TGL-350,PDT STRAINER BAY 1 ARM 2.2,1,Siemen,7MF4433-1GA02-1PC6-Z,,,,,active,medium
1,FT-TGL-350,FT BAY 1 ARM 2.2,1,FMC Technologies,G LSJ-H GENESIS METE,,,,,active,medium
1,TIT-TGL-350,TT BAY 1 ARM 2.2,1,SIEMENT,SITRANS TS500,,,,,active,medium
1,PIT-TGL-350,PT BAY 1 ARM 2.2,1,SIEMEN,Pressure Transmiter ,,,,,active,medium
1,DCV-TGL-350,DCV BAY 1 ARM 2.2,1,Technip FMC,210 Digital ,,,,,active,medium
1,"4""-SMX-301",STATIC MIXER BAY 1 ARM 2,1,SAMHWA Mixing Tec. Ltd,Type S1,,,,,active,medium
1,BL-TGL-350,BOTTOM LOADER BAY 1 ARM 2,1,LIQUIP,LYNX Series Coupler,,,,,active,medium
1,"1""-DC-183A",LINE CLOSED DRAIN BAY 1 ARM 2,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"2""-BV-196",GV BAY 1 ARM 3.1,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"2""-FAM-313",LINE BAY 1 ARM 3.1,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,SDV-TGL-530A,SDV BAY 1 ARM 3.1,1,ROTORK,CP/S-035-130A/DA,,,,,active,medium
1,PSV-TGL-530A,PSV SDV BAY 1 ARM 3.1,1,IMI BOPP & REUTHER ,Covensional ,,,,,active,medium
1,"2""-STR-530A",STRAINER BAY 1 ARM 3.1,1,FMC Technologies,E Type Strainer ,,,,,active,medium
1,PDIT-TGL-530A,PDT STRAINER BAY 1 ARM 3.1,1,Siemen,7MF4433-1GA02-1PC6-Z,,,,,active,medium
1,FT-TGL-530A,FT BAY 1 ARM 3.1,1,FMC Technologies,GSC-2-ST GENESIS MET,,,,,active,medium
1,TIT-TGL-530A,TT BAY 1 ARM 3.1,1,0,0,,,,,active,medium
1,PIT-TGL-530A,PT BAY 1 ARM 3.1,1,SIEMEN,Pressure Transmiter ,,,,,active,medium
1,DCV-TGL-530A,DCV BAY 1 ARM 3.1,1,Technip FMC,210 Digital ,,,,,active,medium
1,"2""-CKV-012",CHECK VALVE BAY 1 ARM 3.1,1,KITZ,API 600 / API 6D - A,,,,,active,medium
1,"4""-BV-084",GV BAY 1 ARM 3.2,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-SLR-121",LINE BAY 1 ARM 3.2,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,SDV-TGL-230A,SDV BAY 1 ARM 3.2,1,ROTORK,CP/S-045-180A/DA,,,,,active,medium
1,PSV-TGL-230A,PSV SDV BAY 1 ARM 3.2,1,IMI BOPP & REUTHER ,Covensional ,,,,,active,medium
1,"4""-STR-230A",STRAINER BAY 1 ARM 3.2,1,FMC Technologies,E -40A-40-B-0-0-00 ,,,,,active,medium
1,PDIT-TGL-230A,PDT STRAINER BAY 1 ARM 3.2,1,Siemen,7MF4433-1GA02-1PC6-Z,,,,,active,medium
1,FT-TGL-230A,FT BAY 1 ARM 3.2,1,FMC Technologies,G LSJ-H GENESIS METE,,,,,active,medium
1,TIT-TGL-230A,TT BAY 1 ARM 3.2,1,0,0,,,,,active,medium
1,PIT-TGL-230A,PT BAY 1 ARM 3.2,1,SIEMEN,Pressure Transmiter ,,,,,active,medium
1,DCV-TGL-230A,DCV BAY 1 ARM 3.2,1,Technip FMC,210 Digital ,,,,,active,medium
1,"4""-SMX-302",STATIC MIXER BAY 1 ARM 3,1,SAMHWA Mixing Tec. Ltd,Type S1,,,,,active,medium
1,BL-TGL-230A,BOTTOM LOADER BAY 1 ARM 3,1,LIQUIP,LYNX Series Coupler,,,,,active,medium
1,"1""-DC-121A",LINE CLOSED DRAIN BAY 1 ARM 3,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,BCU-TGL-002,BCU BAY 2,1,0,0,,,,,active,medium
1,"4""-BV-130",GV BAY 2 ARM 1,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-PRE-053",LINE BAY 2 ARM 1,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,SDV-TGL-130C,SDV BAY 2 ARM 1,1,ROTORK,CP/S-045-180A/DA,,,,,active,medium
1,PSV-TGL-130C,PSV SDV BAY 2 ARM 1,1,IMI BOPP & REUTHER ,Covensional ,,,,,active,medium
1,ST-TGL-130C,STRAINER BAY 2 ARM 1,1,FMC Technologies,E -40A-40-B-0-0-00 ,,,,,active,medium
1,PDIT-TGL-130C,PDT STRAINER BAY 2 ARM 1,1,Siemen,7MF4433-1GA02-1PC6-Z,,,,,active,medium
1,FT-TGL-130C,FT BAY 2 ARM 1,1,FMC Technologies,G LSJ-H GENESIS METE,,,,,active,medium
1,TIT-TGL-130C,TT BAY 2 ARM 1,1,SIEMENT,SITRANS TS500,,,,,active,medium
1,PIT-TGL-130C,PT BAY 2 ARM 1,1,SIEMEN,Pressure Transmiter ,,,,,active,medium
1,DCV-TGL-130C,DCV BAY 2 ARM 1,1,Technip FMC,210 Digital ,,,,,active,medium
1,BL-TGL-130C,BOTTOM LOADER BAY 2 ARM 1,1,LIQUIP,LYNX Series Coupler,,,,,active,medium
1,"4""-VR-333",LINE VAPOR BAY 2,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,FA-BAY-002,FLAME ARRESTOR VR BAY 2,1,KSPC Tank Tech,KFD,,,,,active,medium
1,"4""-CKV-033",CHECK VALVE VR BAY 2,1,KITZ,API 600 / API 6D - A,,,,,active,medium
1,"1""-DC-123A",LINE CLOSED DRAIN BAY 2 ARM 1,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"8""-BV-031",GV BAY 2 ARM 2.1,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-PRE-054",LINE BAY 2 ARM 2.1,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,SDV-TGL-130D,SDV BAY 2 ARM 2.1,1,ROTORK,CP/S-045-180A/DA,,,,,active,medium
1,PSV-TGL-130D,PSV SDV BAY 2 ARM 2.1,1,IMI BOPP & REUTHER ,Covensional ,,,,,active,medium
1,ST-TGL-130D,STRAINER BAY 2 ARM 2.1,1,FMC Technologies,E -40A-40-B-0-0-00 ,,,,,active,medium
1,PDIT-TGL-130D,PDT STRAINER BAY 2 ARM 2.1,1,Siemen,7MF4433-1GA02-1PC6-Z,,,,,active,medium
1,FT-TGL-130D,FT BAY 2 ARM 2.1,1,FMC Technologies,G LSJ-H GENESIS METE,,,,,active,medium
1,TIT-TGL-130D,TT BAY 2 ARM 2.1,1,SIEMENT,SITRANS TS500,,,,,active,medium
1,PIT-TGL-130D,PT BAY 2 ARM 2.1,1,SIEMEN,Pressure Transmiter ,,,,,active,medium
1,DCV-TGL-130D,DCV BAY 2 ARM 2.1,1,Technip FMC,210 Digital ,,,,,active,medium
1,"4""-CKV-034",CHECK VALVE BAY 2 ARM 2.1,1,KITZ,API 600 / API 6D - A,,,,,active,medium
1,"4""-BV-118",GV BAY 2 ARM 2.2,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-PER-184",LINE BAY 2 ARM 2.2,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,SDV-TGL-360,SDV BAY 2 ARM 2.2,1,ROTORK,CP/S-045-180A/DA,,,,,active,medium
1,PSV-TGL-360,PSV SDV BAY 2 ARM 2.2,1,IMI BOPP & REUTHER ,Covensional ,,,,,active,medium
1,ST-TGL-360,STRAINER BAY 2 ARM 2.2,1,FMC Technologies,E -40A-40-B-0-0-00 ,,,,,active,medium
1,PDIT-TGL-360,PDT STRAINER BAY 2 ARM 2.2,1,Siemen,7MF4433-1GA02-1PC6-Z,,,,,active,medium
1,FT-TGL-360,FT BAY 2 ARM 2.2,1,FMC Technologies,G LSJ-H GENESIS METE,,,,,active,medium
1,TIT-TGL-360,TT BAY 2 ARM 2.2,1,0,0,,,,,active,medium
1,PIT-TGL-360,PT BAY 2 ARM 2.2,1,SIEMEN,Pressure Transmiter ,,,,,active,medium
1,DCV-TGL-360,DCV BAY 2 ARM 2.2,1,Technip FMC,210 Digital ,,,,,active,medium
1,"4""-SMX-303",STATIC MIXER BAY 2 ARM 2,1,SAMHWA Mixing Tec. Ltd,Type S1,,,,,active,medium
1,BL-TGL-360,BOTTOM LOADER BAY 2 ARM 2,1,LIQUIP,LYNX Series Coupler,,,,,active,medium
1,"1""-DC-184A",LINE CLOSED DRAIN BAY 2 ARM 2,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"2""-BV-197",GV BAY 2 ARM 3.1,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"2""-FAM-314",LINE BAY 2 ARM 3.1,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,SDV-TGL-530B,SDV BAY 2 ARM 3.1,1,ROTORK,CP/S-045-180A/DA,,,,,active,medium
1,PSV-TGL-530B,PSV SDV BAY 2 ARM 3.1,1,IMI BOPP & REUTHER ,Covensional ,,,,,active,medium
1,ST-TGL-530B,STRAINER BAY 2 ARM 3.1,1,FMC Technologies,E Type Strainer ,,,,,active,medium
1,PDIT-TGL-530B,PDT STRAINER BAY 2 ARM 3.1,1,Siemen,7MF4433-1GA02-1PC6-Z,,,,,active,medium
1,FT-TGL-530B,FT BAY 2 ARM 3.1,1,FMC Technologies,PD Meter GSC-2-ST,,,,,active,medium
1,FT-TGL-530,FLOW TRANSMITTER,1,FMC Technologies,PD Meter GSC-2-ST,,,,,active,medium
1,TIT-TGL-530B,TT BAY 2 ARM 3.1,1,SIEMENT,SITRANS TS500,,,,,active,medium
1,PIT-TGL-530B,PT BAY 2 ARM 3.1,1,SIEMEN,Pressure Transmiter ,,,,,active,medium
1,DCV-TGL-530B,DCV BAY 2 ARM 3.1,1,Technip FMC,210 Digital ,,,,,active,medium
1,"2""-CKV-011",CHECK VALVE BAY 2 ARM 3.1,1,KITZ,API 600 / API 6D - A,,,,,active,medium
1,"4""-BV-085",GV BAY 2 ARM 3.2,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-SLR-122",LINE BAY 2 ARM 3.2,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,SDV-TGL-230B,SDV BAY 2 ARM 3.2,1,ROTORK,CP/S-045-180A/DA,,,,,active,medium
1,PSV-TGL-230B,PSV SDV BAY 2 ARM 3.2,1,IMI BOPP & REUTHER ,Covensional ,,,,,active,medium
1,ST-TGL-230B,STRAINER BAY 2 ARM 3.2,1,FMC Technologies,E -40A-40-B-0-0-00 ,,,,,active,medium
1,PDIT-TGL-230B,PDT STRAINER BAY 2 ARM 3.2,1,Siemen,7MF4433-1GA02-1PC6-Z,,,,,active,medium
1,FT-TGL-230B,FT BAY 2 ARM 3.2,1,FMC Technologies,G LSJ-H GENESIS METE,,,,,active,medium
1,TIT-TGL-230B,TT BAY 2 ARM 3.2,1,SIEMENT,SITRANS TS500,,,,,active,medium
1,PIT-TGL-230B,PT BAY 2 ARM 3.2,1,SIEMEN,Pressure Transmiter ,,,,,active,medium
1,DCV-TGL-230B,DCV BAY 2 ARM 3.2,1,Technip FMC,210 Digital ,,,,,active,medium
1,"4""-SMX-304",STATIC MIXER BAY 2 ARM 3,1,SAMHWA Mixing Tec. Ltd,Type S1,,,,,active,medium
1,BL-TGL-130A,BOTTOM LOADER BAY 2 ARM 3,1,LIQUIP,LYNX Series Coupler,,,,,active,medium
1,"1""-DC-122A",LINE CLOSED DRAIN BAY 2 ARM 3,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,BCU-TGL-003,BCU BAY 3,1,0,0,,,,,active,medium
1,"4""-BV-120",GV BAY 3 ARM 1,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-PER-185A",LINE BAY 3 ARM 1,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,SDV-TGL-380,SDV BAY 3 ARM 1,1,ROTORK,CP/S-045-180A/DA,,,,,active,medium
1,PSV-TGL-380,PSV SDV BAY 3 ARM 1,1,IMI BOPP & REUTHER ,Covensional ,,,,,active,medium
1,"4""-STR-380",STRAINER BAY 3 ARM 1,1,FMC Technologies,E -40A-40-B-0-0-00 ,,,,,active,medium
1,PDIT-TGL-380,PDT STRAINER BAY 3 ARM 1,1,Siemen,7MF4433-1GA02-1PC6-Z,,,,,active,medium
1,FT-TGL-380,FT BAY 3 ARM 1,1,FMC Technologies,G LSJ-H GENESIS METE,,,,,active,medium
1,TIT-TGL-380,TT BAY 3 ARM 1,1,SIEMENT,SITRANS TS500,,,,,active,medium
1,PIT-TGL-380,PT BAY 3 ARM 1,1,SIEMEN,Pressure Transmiter ,,,,,active,medium
1,DCV-TGL-380,DCV BAY 3 ARM 1,1,Technip FMC,210 Digital ,,,,,active,medium
1,BL-TGL-380,BOTTOM LOADER BAY 3 ARM 1,1,0,0,,,,,active,medium
1,"4""-VR-331",LINE VAPOR BAY 3,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,FA-BAY-003,FLAME ARRESTOR VR BAY 3,1,KSPC Tank Tech,KFD,,,,,active,medium
1,"4""-BV-030",BV HEADER VENT STACK BAY 3,1,FMC Technologies,ASTMA 216 WCB,,,,,active,medium
1,"4""-CKV-035",CHECK VALVE VR BAY 3,1,KITZ,API 600 / API 6D - A,,,,,active,medium
1,"1""-DC-051A",LINE CLOSED DRAIN BAY 3 ARM 1,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"8""-BV-033",GV BAY 3 ARM 2.1,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-PRE-061",LINE BAY 3 ARM 2.1,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,SDV-TGL-130E,SDV BAY 3 ARM 2.1,1,ROTORK,CP/S-045-180A/DA,,,,,active,medium
1,PSV-TGL-130E,PSV SDV BAY 3 ARM 2.1,1,IMI BOPP & REUTHER ,Covensional ,,,,,active,medium
1,"4""-STR-130E",STRAINER BAY 3 ARM 2.1,1,FMC Technologies,E -40A-40-B-0-0-00 ,,,,,active,medium
1,PDIT-TGL-130E,PDT STRAINER BAY 3 ARM 2.1,1,Siemen,7MF4433-1GA02-1PC6-Z,,,,,active,medium
1,FT-TGL-130E,FT BAY 3 ARM 2.1,1,FMC Technologies,PD Meter GSC-2-ST,,,,,active,medium
1,TIT-TGL-130E,TT BAY 3 ARM 2.1,1,0,0,,,,,active,medium
1,PIT-TGL-130E,PT BAY 3 ARM 2.1,1,SIEMEN,Pressure Transmiter ,,,,,active,medium
1,DCV-TGL-130E,DCV BAY 3 ARM 2.1,1,Technip FMC,210 Digital ,,,,,active,medium
1,"4""-CKV-036",CHECK VALVE BAY 3 ARM 2.1,1,KITZ,API 600 / API 6D - A,,,,,active,medium
1,"4""-BV-119",GV BAY 3 ARM 2.2,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-PER-185",LINE BAY 3 ARM 2.2,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,SDV-TGL-370,SDV BAY 3 ARM 2.2,1,ROTORK,CP/S-045-180A/DA,,,,,active,medium
1,PSV-TGL-370,PSV SDV BAY 3 ARM 2.2,1,IMI BOPP & REUTHER ,Covensional ,,,,,active,medium
1,ST-TGL-370,STRAINER BAY 3 ARM 2.2,1,FMC Technologies,E -40A-40-B-0-0-00 ,,,,,active,medium
1,PDIT-TGL-370,PDT STRAINER BAY 3 ARM 2.2,1,Siemen,7MF4433-1GA02-1PC6-Z,,,,,active,medium
1,FT-TGL-370,FT BAY 3 ARM 2.2,1,FMC Technologies,G LSJ-H GENESIS METE,,,,,active,medium
1,TIT-TGL-370,TT BAY 3 ARM 2.2,1,SIEMENT,SITRANS TS500,,,,,active,medium
1,PIT-TGL-370,PT BAY 3 ARM 2.2,1,SIEMEN,Pressure Transmiter ,,,,,active,medium
1,DCV-TGL-370,DCV BAY 3 ARM 2.2,1,Technip FMC,210 Digital ,,,,,active,medium
1,"4""-SMX-305",STATIC MIXER BAY 3 ARM 2,1,SAMHWA Mixing Tec. Ltd,Type S1,,,,,active,medium
1,BL-TGL-370,BOTTOM LOADER BAY 3 ARM 2,1,LIQUIP,LYNX Series Coupler,,,,,active,medium
1,"1""-DC-051B",LINE CLOSED DRAIN BAY 3 ARM 2,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-BV-117",GV BAY 3 ARM 3,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-DEX-223",LINE BAY 3 ARM 3,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,SDV-TGL-630,SDV BAY 3 ARM 3,1,ROTORK,CP/S-045-180A/DA,,,,,active,medium
1,PSV-TGL-630,PSV SDV BAY 3 ARM 3,1,IMI BOPP & REUTHER ,Covensional ,,,,,active,medium
1,ST-TGL-630,STRAINER BAY 3 ARM 3,1,FMC Technologies,E -40A-40-B-0-0-00 ,,,,,active,medium
1,PDIT-TGL-630,PDT STRAINER BAY 3 ARM 3,1,Siemen,7MF4433-1GA02-1PC6-Z,,,,,active,medium
1,FT-TGL-630,FT BAY 3 ARM 3,1,FMC Technologies,G LSJ-H GENESIS METE,,,,,active,medium
1,TIT-TGL-630,TT BAY 3 ARM 3,1,SIEMENT,SITRANS TS500,,,,,active,medium
1,PIT-FSU-630,PT BAY 3 ARM 3,1,SIEMEN,Pressure Transmiter ,,,,,active,medium
1,DCV-FSU-630,DCV BAY 3 ARM 3,1,Technip FMC,210 Digital ,,,,,active,medium
1,BL-TGL-630,BOTTOM LOADER BAY 3 ARM 3,1,0,0,,,,,active,medium
1,"1""-DC-051C",LINE CLOSED DRAIN BAY 3 ARM 3,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-VR-340",LINE VENT STACK HEADER,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-FA-004",FLAME ARRESTOR VENT STACK,1,KSPC Tank Tech,KFD,,,,,active,medium
1,"4""-BV-033",BV VAPOR RETURN FILLING SHED BAY 1,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-BV-032",BV VAPOR RETURN FILLING SHED BAY 2,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-BV-031",BV VAPOR RETURN FILLING SHED BAY 3,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"10""-FW-531",LINE FW FILLING SHED & TRUCK PARKING,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,FH-013, HYDRANT PILLAR 13,1,NEWAGE,FEMALE INSTANTANEOUS,,,,,active,medium
1,FH-014, HYDRANT PILLAR 14,1,NEWAGE,FEMALE INSTANTANEOUS,,,,,active,medium
1,FH-015, HYDRANT PILLAR 15,1,NEWAGE,FEMALE INSTANTANEOUS,,,,,active,medium
1,FH-016, HYDRANT PILLAR 16,1,NEWAGE,FEMALE INSTANTANEOUS,,,,,active,medium
1,FH-017, HYDRANT PILLAR 17,1,NEWAGE,FEMALE INSTANTANEOUS,,,,,active,medium
1,FH-019, HYDRANT PILLAR 19,1,NEWAGE,FEMALE INSTANTANEOUS,,,,,active,medium
1,FH-020, HYDRANT PILLAR 20,1,NEWAGE,FEMALE INSTANTANEOUS,,,,,active,medium
1,"10""-GV-512",VALVE FW RING FS 1,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-514",VALVE FW RING FS 2,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-515",VALVE FW RING FS 3,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-516",VALVE FW RING FS 4,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-517",VALVE FW RING FS 5,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-518",VALVE FW RING FS 6,1,TBA,ASTMA 216 WCB,,,,,active,medium
